context,target,generated,bleu-2,rouge-l,extrema,ppl
Assistant: ," Hi there, what is life like for you right now?"," Hello, how are you?",0,0.0,85.888671875,5.572346210479736
"Assistant: Hi there, what is life like for you right now?
User: Pretty stressful. I'm a little bit anxious about school.
Assistant: ", So you're worried about your studies? I will try to help if I can. Please tell me all you can. ," It sounds like you have some worries about school, is that correct?",1.9984734254066203,12.903225331945908,89.6484375,5.861668586730957
"Assistant: Hi there, what is life like for you right now?
User: Pretty stressful. I'm a little bit anxious about school.
Assistant: So you're worried about your studies? I will try to help if I can. Please tell me all you can. 
User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: ", Are you finding that things are being made difficult because of the pandemic?," Ah yes. So you are still looking for a job, are you? ",3.5812680268531754,16.666666170138907,86.474609375,11.813313484191895
"User: Pretty stressful. I'm a little bit anxious about school.
Assistant: So you're worried about your studies? I will try to help if I can. Please tell me all you can. 
User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: Are you finding that things are being made difficult because of the pandemic?
User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: ", I hear you. I think we're all really suffering at the moment. Are you getting any support?, I totally understand. I was in school until last year and it was all online for me too. I was really missing my professors and classmates. ,2.48069469178417,16.216215734112506,91.748046875,7.426760673522949
"User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: Are you finding that things are being made difficult because of the pandemic?
User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: I hear you. I think we're all really suffering at the moment. Are you getting any support?
User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: ", What sort of thing do you want to go into when your studies are over?, Are you able to travel to any other friends or family?,2.964103670097883,15.999999520000014,87.841796875,5.43629789352417
"User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: I hear you. I think we're all really suffering at the moment. Are you getting any support?
User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: What sort of thing do you want to go into when your studies are over?
User: I'm studying psychology, I want to become a therapist or social worker
Assistant: ", That is a really worth profession. Have you thought of doing some volunteer work before you graduate?, I think that's a good idea. Are you prepared to work for free at first?,3.30784422323804,19.354838210197727,90.869140625,8.518327713012695
"User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: What sort of thing do you want to go into when your studies are over?
User: I'm studying psychology, I want to become a therapist or social worker
Assistant: That is a really worth profession. Have you thought of doing some volunteer work before you graduate?
User: Yes! I am trying to get a job at a suicide hotline for the summer
Assistant: ", That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?, That sounds like a great idea. What sort of work do you like doing?,2.644835873333694,18.749999517578136,89.16015625,10.249670028686523
"Assistant: That is a really worth profession. Have you thought of doing some volunteer work before you graduate?
User: Yes! I am trying to get a job at a suicide hotline for the summer
Assistant: That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?
User: I know I'm up to it, but this week I've been having a hard time

User: Just struggling to stay motivated in school

Assistant: ", Don't put yourself under too much pressure if you are suffering yourself. ," I would suggest you try to focus on things you can control. That is, try to make the most of the time you have.",1.3459547551454132,6.451612428720119,87.3046875,15.613037109375
"Assistant: That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?
User: I know I'm up to it, but this week I've been having a hard time

User: Just struggling to stay motivated in school

Assistant: Don't put yourself under too much pressure if you are suffering yourself. 
User: I try not to. Sometimes it's hard to put myself first

Assistant: ", I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. , You do not need to put yourself first if you have a close friend to support you. ,2.333435334474524,15.789473196675916,92.578125,11.45148754119873
"User: Just struggling to stay motivated in school

Assistant: Don't put yourself under too much pressure if you are suffering yourself. 
User: I try not to. Sometimes it's hard to put myself first

Assistant: I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. 
User: It's good to hear I'm not alone in feeling this way

Assistant: ", Is there anything else you'd like to tell me about how you're feeling right now?, Do you have any hobbies that you can use to help yourself? ,2.1435786060341306,7.6923072041420415,89.794921875,3.7571563720703125
"User: I try not to. Sometimes it's hard to put myself first

Assistant: I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. 
User: It's good to hear I'm not alone in feeling this way

Assistant: Is there anything else you'd like to tell me about how you're feeling right now?
User: I got a job offer today, I'm very proud of myself!
Assistant: ", That sounds wonderful - is it the sort of job you were really looking for?," That's fantastic, is it a new job?",6.95911161216604,18.181817747933895,90.380859375,4.38034725189209
"User: It's good to hear I'm not alone in feeling this way

Assistant: Is there anything else you'd like to tell me about how you're feeling right now?
User: I got a job offer today, I'm very proud of myself!
Assistant: That sounds wonderful - is it the sort of job you were really looking for?
User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: ", Don't over extend yourself though. Make sure to give yourself plenty of you time. , That's a great idea - you have a really good job and a great opportunity to work with a professor. Have you been able to have any time to relax?,1.5161960871578066,11.111110635802488,90.478515625,27.27893829345703
"User: I got a job offer today, I'm very proud of myself!
Assistant: That sounds wonderful - is it the sort of job you were really looking for?
User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: Don't over extend yourself though. Make sure to give yourself plenty of you time. 
User: That's a good point. I struggle with that.

Assistant: "," Maybe set aside a few hours each week where you do something just for you, even if someone else claims that they need you. ", I think it would be great to have a chat with him about it. ,1.1475033492296542,10.526315324099745,92.041015625,9.810218811035156
"User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: Don't over extend yourself though. Make sure to give yourself plenty of you time. 
User: That's a good point. I struggle with that.

Assistant: Maybe set aside a few hours each week where you do something just for you, even if someone else claims that they need you. 
User: I will try that! Okay, thank you so much for your advice. I'm going to log off now. This has been very helpful.
Assistant: "," Wait till we hit the fifteen minute mark :D. And you're most welcome, have a lovely day! ", I am glad to hear that. Good luck with everything. ,0,0.0,89.794921875,11.595190048217773
Assistant: ," Hello, what can I help you with this evening?  "," hello there, how are you? ",0,0.0,86.279296875,4.478614330291748
"Assistant: Hello, what can I help you with this evening?  
User: I am feeling very depressed lately.
User: Like a constant pressure that i don't know exactly what it is
Assistant: "," Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  ", I am so sorry to hear that.  I am sure that you are not alone in feeling this way.  ,15.294382258037448,30.303029803489444,93.65234375,5.231269836425781
"Assistant: Hello, what can I help you with this evening?  
User: I am feeling very depressed lately.
User: Like a constant pressure that i don't know exactly what it is
Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: "," Oh yes, less light during the day makes the days seem compacted and suffocating", It can be very rough to deal with that.  What has been going on in your life recently? ,0,0.0,87.79296875,32.87126922607422
"User: Like a constant pressure that i don't know exactly what it is
Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: Oh yes, less light during the day makes the days seem compacted and suffocating
User: Do you have any tips on how to overcome it?
Assistant: ", I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram," I personally have had a hard time with depression, and what helped me the most was taking it one day at a time.  I had a hard time with it at first, but then I realized that the only way to make progress is to take it one day at a time.  ",9.901475429766746,27.272726773186417,95.80078125,18.536821365356445
"Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: Oh yes, less light during the day makes the days seem compacted and suffocating
User: Do you have any tips on how to overcome it?
Assistant: I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram
Assistant: "," I also already have to schedule and routinize my day because I work and go to school from home, so I make sure to give myself breaks where I literally must get up and leave my desk, be in another room for a little while.  ", I also try to spend time with people I love and love to spend time with as much as possible,3.6001096172762668,15.686274129950029,92.236328125,18.285791397094727
"Assistant: I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram
Assistant: I also already have to schedule and routinize my day because I work and go to school from home, so I make sure to give myself breaks where I literally must get up and leave my desk, be in another room for a little while.  
User: Yes, i like to be up to enjoy the mornings but i am also hard to get woken up
User: I like to stay up, but when it's time to get up i dread it
User: Bad cycle 
Assistant: "," Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  ", I know what you mean.  I have tried to get up earlier and I am a little worried about the sleep.  Have you ever tried to get up earlier? ,14.037248126871923,20.408162770512302,94.775390625,8.48671817779541
"User: Yes, i like to be up to enjoy the mornings but i am also hard to get woken up
User: I like to stay up, but when it's time to get up i dread it
User: Bad cycle 
Assistant: Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  
User: Time is the fire in which we burn.
Assistant: ", Now that is intractable," Just to make sure I understand, you're saying that you feel that you don't get up early enough to enjoy the day?",1.4712247158412497,8.69565188657846,83.7890625,231.34942626953125
"Assistant: Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  
User: Time is the fire in which we burn.
Assistant: Now that is intractable
User: Lol...yes it is
User: The pandemic heightens all our awareness of time and mortality
Assistant: "," Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. "," The pandemic has really forced me to pay attention to the time we have, and the value of the time we have.  ",9.940846233599613,20.512820015779106,92.626953125,40.765907287597656
"Assistant: Now that is intractable
User: Lol...yes it is
User: The pandemic heightens all our awareness of time and mortality
Assistant: Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. 
User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: "," Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.", I understand that.  I am glad that I have found something to occupy my time.  It is good to find those moments when you are able to connect with the world and not just your computer.,1.7817416127494965,15.384614903106522,91.943359375,46.38523864746094
"User: The pandemic heightens all our awareness of time and mortality
Assistant: Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. 
User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.
User: Yes i find that a strangly comforting thought 
Assistant: "," ... then you have to wonder, what are fleas thinking?!  ", I am glad I could be of some help.  I hope you can find some comfort in these things.,1.7099639201419234,7.692307218934941,85.546875,64.94567108154297
"User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.
User: Yes i find that a strangly comforting thought 
Assistant: ... then you have to wonder, what are fleas thinking?!  
User: They have the luxury of instinct without having to ""think"" at all
Assistant: "," God, tell me more, lol"," I think I'm over it, though.  I've had a few too many beer nights.",0,0.0,78.564453125,75.24261474609375
"Assistant: ... then you have to wonder, what are fleas thinking?!  
User: They have the luxury of instinct without having to ""think"" at all
Assistant: God, tell me more, lol
User: They just be fleas.
User: Fleas gonna flea.
Assistant: ", Galaxies gonna spiral.," I'm not sure about that, either. ",0,0.0,73.876953125,1520.0999755859375
"User: They just be fleas.
User: Fleas gonna flea.
Assistant: Galaxies gonna spiral.
User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: "," Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  ", I can understand that. ,0.01372445933051965,14.285713992346944,84.423828125,36.08318328857422
"User: Fleas gonna flea.
Assistant: Galaxies gonna spiral.
User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  
Assistant: "," It's a very uncertain situation and it's a psychological reality that when we don't have physical or metnal security, it's extremely hard for a human being to progress through stages in life or learn new skill as well or at all"," The only person I can think of who has a plan is me.  I don't know what to do, but I will try to be my best. ",1.230842092637196,9.836065090029585,91.9921875,43.51190185546875
"User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  
Assistant: It's a very uncertain situation and it's a psychological reality that when we don't have physical or metnal security, it's extremely hard for a human being to progress through stages in life or learn new skill as well or at all
User: I guess it's like you said before, we can only change ourselves
Assistant: "," So everyone's plans are canceled for the year, plus no one has any idea when the shit's going to end, so not unlike a dog at the vet, the suffering seems interminable.  ", I am sure you are not feeling that way.  I know I am not feeling that way.  We are all feeling that way.  We have to make our best decisions and be patient and make sure we are doing our best to be safe and to keep our families and friends safe.  We have to do that.  We can only change ourselves.,0.8906352197498764,9.677418855359027,94.287109375,46.78633117675781
"User: I guess it's like you said before, we can only change ourselves
Assistant: So everyone's plans are canceled for the year, plus no one has any idea when the shit's going to end, so not unlike a dog at the vet, the suffering seems interminable.  
User: And focus on our own development
User: True
User: Well thanks for your support and kind words, ending chat now
Assistant: "," Of course, have a great evening!"," It's a good thing you're focusing on yourself, but don't forget the other half of the picture.",1.9174124721184262,9.090908694214892,86.083984375,10.691413879394531
"User: Hello.

Assistant: "," how are you feeling lately?
"," Hello, How are you?",7.109445944848266,22.222221728395073,84.912109375,9.110956192016602
"User: Hello.

Assistant: how are you feeling lately?

Assistant: "," how are you feeling lately?
", I'm sorry to hear that. What would you like to talk about?,2.752409412815903,12.499999570312518,84.08203125,1.966286540031433
"User: Hello.

Assistant: how are you feeling lately?

Assistant: how are you feeling lately?

User: Sad. I don't have any motivation.

Assistant: "," That's really hard. but,i think you can do it.", that can be hard. I understand it can be hard to feel motivated. I am here to listen if you want to talk about it.,2.581988897471611,29.62962918518519,91.455078125,14.601871490478516
"Assistant: how are you feeling lately?

Assistant: how are you feeling lately?

User: Sad. I don't have any motivation.

Assistant: That's really hard. but,i think you can do it.
User: Yeah. I just was supposed to be something important ya know? 

Assistant: ", It seems that you are really stressed about the situation., I think you're doing great!,0,0.0,83.056640625,7.4816179275512695
"User: Sad. I don't have any motivation.

Assistant: That's really hard. but,i think you can do it.
User: Yeah. I just was supposed to be something important ya know? 

Assistant: It seems that you are really stressed about the situation.
User: Thank you. I am. I just tried so hard for so long to do something meaningful with my life. And now I am coming to terms with having a ""normal"" job and I can't even do that right. 

Assistant: ", i feel the same way.now i understand the reason though.it is because i didn't know what to say to strangers., I understand. I also had a similar situation when I was in high school. ,0,6.451612416233128,90.283203125,51.7518196105957
"Assistant: It seems that you are really stressed about the situation.
User: Thank you. I am. I just tried so hard for so long to do something meaningful with my life. And now I am coming to terms with having a ""normal"" job and I can't even do that right. 

Assistant: i feel the same way.now i understand the reason though.it is because i didn't know what to say to strangers.
User: Yeah. I mean I know a lot of people struggle the same way. I just need ways to find validation that are not based on my job.

User: But validation doesn't pay the bills.

Assistant: "," some people express themselves in person, some communicate in words.have you tried any different ways?", you need to be positive.,0.9569649651041096,10.526315401662064,80.322265625,40.948360443115234
"User: Yeah. I mean I know a lot of people struggle the same way. I just need ways to find validation that are not based on my job.

User: But validation doesn't pay the bills.

Assistant: some people express themselves in person, some communicate in words.have you tried any different ways?
User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: ", no mention., I'm glad you're talking to me. I'm glad I can help.,0,0.0,69.43359375,148.07725524902344
"User: But validation doesn't pay the bills.

Assistant: some people express themselves in person, some communicate in words.have you tried any different ways?
User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: no mention.
Assistant: ", deep breaths can help people calm down.," yes, you might find someone with similar issues.",0,0.0,85.9375,13.085700035095215
"User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: no mention.
Assistant: deep breaths can help people calm down.
User: I hadn't thought of that.

Assistant: ", could you try to take few deep breaths?, maybe you could see if your boss would allow you to get away from the office for a few days?,3.2444284226152504,29.629629212620028,91.748046875,9.844269752502441
"Assistant: no mention.
Assistant: deep breaths can help people calm down.
User: I hadn't thought of that.

Assistant: could you try to take few deep breaths?
User: Yes, I think I will do that.

Assistant: ", happy to hear., you're welcome!,0,0.0,59.765625,20.2135066986084
"User: I hadn't thought of that.

Assistant: could you try to take few deep breaths?
User: Yes, I think I will do that.

Assistant: happy to hear.
User: I think I will follow your advice and try to take more mindful deep breaths and try to communicate with some other people in different ways. 

Assistant: "," well, thats a good idea to do do."," good, you are a good person, you will do good.",18.257418583505533,39.999999502222224,88.18359375,19.191268920898438
"User: Yes, I think I will do that.

Assistant: happy to hear.
User: I think I will follow your advice and try to take more mindful deep breaths and try to communicate with some other people in different ways. 

Assistant: well, thats a good idea to do do.
User: Thank you. You have been very helpful. Enjoy the rest of your day.

Assistant: "," yes, you too.have a great day."," thanks you too, you as well",5.773502691896258,16.66666618055557,81.103515625,13.887191772460938
"User: I need support to feel ok during the pandemic
Assistant: "," Hello.
", Hello! How are you doing today?,0,0.0,57.763671875,31.318077087402344
"User: I need support to feel ok during the pandemic
Assistant: Hello.

User: HI there

Assistant: "," What type of things are you worried about during the pandemic?
", How are you doing?,7.094291534080824,26.666666275555556,81.005859375,4.580157279968262
"User: I need support to feel ok during the pandemic
Assistant: Hello.

User: HI there

Assistant: What type of things are you worried about during the pandemic?

User: That I may not find a job soon which is making me depressed

Assistant: "," So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic
"," It seems like you are worried about finding a job during the pandemic.
",11.28441620562759,37.499999507812504,92.08984375,5.148608207702637
"User: HI there

Assistant: What type of things are you worried about during the pandemic?

User: That I may not find a job soon which is making me depressed

Assistant: So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic

User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: "," Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 
", I can understand why that is difficult.  Have you tried looking on the internet?,6.82893686058223,11.428570948571448,92.431640625,10.942682266235352
"User: That I may not find a job soon which is making me depressed

Assistant: So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic

User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 

User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: "," After interviews have you been following up to show interest again in the job?
"," Also, maybe you could look into unemployment assistance to help you during the short term
",3.7796447300922726,21.42857092857144,91.6015625,30.84331703186035
"User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 

User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: After interviews have you been following up to show interest again in the job?

User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: "," Have you networked with any previous co-workers? They might be able to help you find something as well,
", Have you looked into the unemployment rate and maybe it has been high enough that you qualify for unemployment?,9.365858115816938,11.428570928979614,91.30859375,8.461638450622559
"User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: After interviews have you been following up to show interest again in the job?

User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: Have you networked with any previous co-workers? They might be able to help you find something as well,

User: They all suggest to wait for a few months till things are bit normal. They also advice to keep trying.
Assistant: "," Just from chatting with you for a few I can tell this is making you very anxious/
"," I think you are very determined and have a good attitude, which is great. ",4.230446478174536,19.354838210197727,90.283203125,14.042187690734863
"User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: Have you networked with any previous co-workers? They might be able to help you find something as well,

User: They all suggest to wait for a few months till things are bit normal. They also advice to keep trying.
Assistant: Just from chatting with you for a few I can tell this is making you very anxious/

User: Yes it indeed is
Assistant: "," I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 
"," I'm not sure what the solution is, but I know it can be really hard to feel so anxious when we're not in a position to control our situation.
",4.942294062447023,16.393442126310145,92.08984375,9.55182933807373
"Assistant: Just from chatting with you for a few I can tell this is making you very anxious/

User: Yes it indeed is
Assistant: I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 

User: It is very difficult to stay home doing nothing, it is very upsetting
User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: "," I think painting more would be very helpful!
"," I understand, but I am sure there are lots of people in your situation. ",2.344036154692477,9.090908628099196,81.8359375,34.336082458496094
"Assistant: I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 

User: It is very difficult to stay home doing nothing, it is very upsetting
User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: I think painting more would be very helpful!

User: I should try doing that, thanks
Assistant: "," No problem! If you have any other issues just chat in!
"," It's good that you're working on a new hobby to occupy yourself. I'm glad I was able to help you today!
",1.543033499620919,6.45161244536944,89.697265625,18.524417877197266
"User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: I think painting more would be very helpful!

User: I should try doing that, thanks
Assistant: No problem! If you have any other issues just chat in!

User: No issues other than this at the moment. Have you found a new job?
Assistant: "," I have! I went through hiring agencies and got one. It did take a while, but it was super helpful.
", Yes I have! I am glad to hear that you are feeling better about things now!,12.31392159014172,11.42857093877553,89.404296875,12.612281799316406
"User: I should try doing that, thanks
Assistant: No problem! If you have any other issues just chat in!

User: No issues other than this at the moment. Have you found a new job?
Assistant: I have! I went through hiring agencies and got one. It did take a while, but it was super helpful.

User: Glad to hear, Congratulations!! Hope I find a job soon
Assistant: "," I know you will find something soon!
"," I'm so glad to hear that! Just keep looking and you'll find one. You got this!
",2.0412414523193148,8.69565175047261,87.98828125,8.411116600036621
"User: No issues other than this at the moment. Have you found a new job?
Assistant: I have! I went through hiring agencies and got one. It did take a while, but it was super helpful.

User: Glad to hear, Congratulations!! Hope I find a job soon
Assistant: I know you will find something soon!

User: Thanks!!
Assistant: "," You're welcome!
", No problem. You're welcome!,40.8248290463863,66.66666622222223,85.44921875,3.1773970127105713
Assistant: ," Hello there, how is your day going? Would you like to talk about anything? "," Hello! How are you feeling today?
",1.521878786487298,9.999999580000019,87.3046875,2.7557430267333984
"Assistant: Hello there, how is your day going? Would you like to talk about anything? 
User: My day has been alright, finally got myself to go to the gym today after 4 weeks of not being motivated/ having the time so that's cool.
Assistant: ", Is there something specific that has caused you to lose motivation? I am happy to listen. ," That's really good to hear, you must feel so much better! ",2.7065251843012597,7.407406924554216,90.33203125,5.400787830352783
