context,target,generated,bleu-2,rouge-l,extrema,ppl
[Turn: 1] Assistant: ,"Hi there, what is life like for you right now?","Hello, how are you today?
",2.6013004751144453,13.333332888888904,85.44921875,5.7265777587890625
"[Turn: 2] Assistant: Hi there, what is life like for you right now?
User: Pretty stressful. I'm a little bit anxious about school.
Assistant: ",So you're worried about your studies? I will try to help if I can. Please tell me all you can. ,I see. What are you worrying about specifically?,1.6331455467440297,22.222221805212623,89.74609375,6.767501354217529
"[Turn: 3] Assistant: Hi there, what is life like for you right now?
User: Pretty stressful. I'm a little bit anxious about school.
Assistant: So you're worried about your studies? I will try to help if I can. Please tell me all you can. 
User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: ",Are you finding that things are being made difficult because of the pandemic?,"I know it's difficult to be stressed about studies, but I think you're doing a great job!",1.9174124721184262,6.89655122948874,88.427734375,10.692926406860352
"[Turn: 4] User: Pretty stressful. I'm a little bit anxious about school.
Assistant: So you're worried about your studies? I will try to help if I can. Please tell me all you can. 
User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: Are you finding that things are being made difficult because of the pandemic?
User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: ",I hear you. I think we're all really suffering at the moment. Are you getting any support?,"I can understand that, it's been a tough year for everyone. I have a few suggestions for you though. Have you tried to talk to your professors about any of your fears? ",2.0080483222562466,14.634145877453914,90.91796875,6.014578342437744
"[Turn: 5] User: Thank you. I am finishing up my third year in college so I have some career decisions to make. I'm also trying to find a job for this summer related to what I want to study.
Assistant: Are you finding that things are being made difficult because of the pandemic?
User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: I hear you. I think we're all really suffering at the moment. Are you getting any support?
User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: ",What sort of thing do you want to go into when your studies are over?,It's a good thing to be with people you like. I hope you can get your studies done. ,12.782749814122843,30.303029807162535,90.673828125,6.4430670738220215
"[Turn: 6] User: Yes. Most of my classes are online. I really miss my friends and family.
Assistant: I hear you. I think we're all really suffering at the moment. Are you getting any support?
User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: What sort of thing do you want to go into when your studies are over?
User: I'm studying psychology, I want to become a therapist or social worker
Assistant: ",That is a really worth profession. Have you thought of doing some volunteer work before you graduate?,That's a great choice. Do you think you're prepared to do that?,2.566090672797113,14.285713795918387,90.673828125,8.191434860229492
"[Turn: 7] User: I do live with three of my friends so it's nice to have their support. I'm glad I'm not alone

Assistant: What sort of thing do you want to go into when your studies are over?
User: I'm studying psychology, I want to become a therapist or social worker
Assistant: That is a really worth profession. Have you thought of doing some volunteer work before you graduate?
User: Yes! I am trying to get a job at a suicide hotline for the summer
Assistant: ",That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?,That is excellent! Are you going to apply for the job through some sort of recruitment agencies?,10.164952205140638,22.222221723765443,89.501953125,10.460524559020996
"[Turn: 8] Assistant: That is a really worth profession. Have you thought of doing some volunteer work before you graduate?
User: Yes! I am trying to get a job at a suicide hotline for the summer
Assistant: That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?
User: I know I'm up to it, but this week I've been having a hard time

User: Just struggling to stay motivated in school

Assistant: ",Don't put yourself under too much pressure if you are suffering yourself. ,I understand that. I have been feeling that way myself. Is there anything you are doing to help yourself stay motivated?,8.451542547285168,19.354838235171705,90.33203125,26.22504425048828
"[Turn: 9] Assistant: That is an awesome thing to do though it could be very mentally draining. Do you feel up to it?
User: I know I'm up to it, but this week I've been having a hard time

User: Just struggling to stay motivated in school

Assistant: Don't put yourself under too much pressure if you are suffering yourself. 
User: I try not to. Sometimes it's hard to put myself first

Assistant: ",I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. ,"I know it can be very difficult, but I think it would be good for you to take some time for yourself. ",8.8913631728806,24.390243405116014,93.896484375,9.491960525512695
"[Turn: 10] User: Just struggling to stay motivated in school

Assistant: Don't put yourself under too much pressure if you are suffering yourself. 
User: I try not to. Sometimes it's hard to put myself first

Assistant: I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. 
User: It's good to hear I'm not alone in feeling this way

Assistant: ",Is there anything else you'd like to tell me about how you're feeling right now?,I hope I have been able to help a little. Is there anything else you would like to talk about? ,25.131234497501726,36.36363586776859,92.919921875,3.800121545791626
"[Turn: 11] User: I try not to. Sometimes it's hard to put myself first

Assistant: I think a lot of people who work helping other people have that sort of problem - it's too easy to neglect yourself. 
User: It's good to hear I'm not alone in feeling this way

Assistant: Is there anything else you'd like to tell me about how you're feeling right now?
User: I got a job offer today, I'm very proud of myself!
Assistant: ",That sounds wonderful - is it the sort of job you were really looking for?,Oh that's great news! I hope it's a good one. It sounds like a great opportunity.,2.0412414523193148,6.896551224732497,88.76953125,4.716190814971924
"[Turn: 12] User: It's good to hear I'm not alone in feeling this way

Assistant: Is there anything else you'd like to tell me about how you're feeling right now?
User: I got a job offer today, I'm very proud of myself!
Assistant: That sounds wonderful - is it the sort of job you were really looking for?
User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: ",Don't over extend yourself though. Make sure to give yourself plenty of you time. ,That's great news! I am very proud of you too. I am sure you will do great!,10.502100630210073,21.42857092857144,91.6015625,38.03028869628906
"[Turn: 13] User: I got a job offer today, I'm very proud of myself!
Assistant: That sounds wonderful - is it the sort of job you were really looking for?
User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: Don't over extend yourself though. Make sure to give yourself plenty of you time. 
User: That's a good point. I struggle with that.

Assistant: ","Maybe set aside a few hours each week where you do something just for you, even if someone else claims that they need you. ",I have been there too and I know how hard it is to take a break from work. ,1.2953122103681145,9.523809034013633,92.236328125,11.641682624816895
"[Turn: 14] User: Sort of. It's an opportunity to work for one of my favorite professors over the summer. I'm still going to work on that suicide hotline job as well

Assistant: Don't over extend yourself though. Make sure to give yourself plenty of you time. 
User: That's a good point. I struggle with that.

Assistant: Maybe set aside a few hours each week where you do something just for you, even if someone else claims that they need you. 
User: I will try that! Okay, thank you so much for your advice. I'm going to log off now. This has been very helpful.
Assistant: ","Wait till we hit the fifteen minute mark :D. And you're most welcome, have a lovely day! ",I'm glad I could help! ,0,0.0,85.986328125,9.060358047485352
[Turn: 1] Assistant: ,"Hello, what can I help you with this evening?  ","Hi, how are you doing?",3.177235575108143,14.285713826530626,87.353515625,3.957960844039917
"[Turn: 2] Assistant: Hello, what can I help you with this evening?  
User: I am feeling very depressed lately.
User: Like a constant pressure that i don't know exactly what it is
Assistant: ","Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  ",I am sorry to hear that. ,9.753494190596843,43.478260446124764,87.40234375,6.189858436584473
"[Turn: 3] Assistant: Hello, what can I help you with this evening?  
User: I am feeling very depressed lately.
User: Like a constant pressure that i don't know exactly what it is
Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: ","Oh yes, less light during the day makes the days seem compacted and suffocating","I can understand that, it can be a difficult time of year.  ",0,0.0,83.935546875,30.675031661987305
"[Turn: 4] User: Like a constant pressure that i don't know exactly what it is
Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: Oh yes, less light during the day makes the days seem compacted and suffocating
User: Do you have any tips on how to overcome it?
Assistant: ",I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram,"I've been through it, I know how hard it is, but I've also been through it again.  It's not something you can fight off, it just happens. ",1.5882784767299702,14.54545405884299,93.75,19.073467254638672
"[Turn: 5] Assistant: Depression is extremely rough to deal with, I'm very sorry to hear you're going through that.  
User: I think the days getting shorter makes it worse.
Assistant: Oh yes, less light during the day makes the days seem compacted and suffocating
User: Do you have any tips on how to overcome it?
Assistant: I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram
Assistant: ","I also already have to schedule and routinize my day because I work and go to school from home, so I make sure to give myself breaks where I literally must get up and leave my desk, be in another room for a little while.  ",Have you tried any of these suggestions?,0,0.0,85.3515625,19.325883865356445
"[Turn: 6] Assistant: I believe there are special lamps that you could get to help.  I personally have been trying to get up a little earlier in the morning and enjoy my coffee with the sunrise and a scroll through Instagram
Assistant: I also already have to schedule and routinize my day because I work and go to school from home, so I make sure to give myself breaks where I literally must get up and leave my desk, be in another room for a little while.  
User: Yes, i like to be up to enjoy the mornings but i am also hard to get woken up
User: I like to stay up, but when it's time to get up i dread it
User: Bad cycle 
Assistant: ","Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  ","I have also found that even if you don't go out of bed, if you can get up and stretch or even walk around, you will feel better.",1.9221585705279511,7.843136756632098,91.455078125,9.252476692199707
"[Turn: 7] User: Yes, i like to be up to enjoy the mornings but i am also hard to get woken up
User: I like to stay up, but when it's time to get up i dread it
User: Bad cycle 
Assistant: Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  
User: Time is the fire in which we burn.
Assistant: ",Now that is intractable,True.  Do you have any hobbies that you enjoy?,3.726779962499649,16.666666222222233,82.177734375,238.80731201171875
"[Turn: 8] Assistant: Sure, that's understandable.  There are opportunities throughout the day to get a little more vitamin D, you just have to make sure to give yourself time to enjoy them.  
User: Time is the fire in which we burn.
Assistant: Now that is intractable
User: Lol...yes it is
User: The pandemic heightens all our awareness of time and mortality
Assistant: ","Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. ",I think we all have been feeling that way lately.,1.2847271929551936,6.451612466181092,86.71875,45.19320297241211
"[Turn: 9] Assistant: Now that is intractable
User: Lol...yes it is
User: The pandemic heightens all our awareness of time and mortality
Assistant: Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. 
User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: ","Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.","True, the pandemic has only made us more aware of our mortality.",1.212135405130044,6.0606055977961795,90.4296875,41.191429138183594
"[Turn: 10] User: The pandemic heightens all our awareness of time and mortality
Assistant: Sometimes, to me, the enormity of the universe is calming to my anxiety.  Being assured that I mean absolutely nothing is nice sometimes. 
User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.
User: Yes i find that a strangly comforting thought 
Assistant: ","... then you have to wonder, what are fleas thinking?!  ",I can see why that would make you feel insecure.  I think that is a natural reaction.,1.9174124721184262,8.33333286458336,87.548828125,56.080772399902344
"[Turn: 11] User: And drives the civil unrest which makes me feel anxious and insecure
Assistant: Not in a scary, better-off-dead kind of way, but in the way that a galaxy is a slow moving explosion.  I'm a flea to the universe.
User: Yes i find that a strangly comforting thought 
Assistant: ... then you have to wonder, what are fleas thinking?!  
User: They have the luxury of instinct without having to ""think"" at all
Assistant: ","God, tell me more, lol","And they have to wonder, why do we think so much?   Why do we need to know so much?   What's the point of knowing stuff?   Why do we need to know so much?   What's the point of knowing stuff?",0,0.0,79.345703125,63.04555130004883
"[Turn: 12] Assistant: ... then you have to wonder, what are fleas thinking?!  
User: They have the luxury of instinct without having to ""think"" at all
Assistant: God, tell me more, lol
User: They just be fleas.
User: Fleas gonna flea.
Assistant: ",Galaxies gonna spiral.,"I have seen dogs chase fleas off my dog, lol",0,0.0,73.974609375,473.0940246582031
"[Turn: 13] User: They just be fleas.
User: Fleas gonna flea.
Assistant: Galaxies gonna spiral.
User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: ","Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  ",Is that the case?,0.01372445933051965,7.407407155006868,81.884765625,27.901676177978516
"[Turn: 14] User: Fleas gonna flea.
Assistant: Galaxies gonna spiral.
User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  
Assistant: ","It's a very uncertain situation and it's a psychological reality that when we don't have physical or metnal security, it's extremely hard for a human being to progress through stages in life or learn new skill as well or at all",I would not lose your mental health. ,0,0.0,84.912109375,45.77287292480469
"[Turn: 15] User: I worry too that the U.S. government has no idea what it's doing
User: And the people at large are all losing their mental health 
Assistant: Yeah they have kicked the can down to local governments, local governments kick the can down to the citizens.  It's absurd. No on wants to take responsibility for taking responsibility.  
Assistant: It's a very uncertain situation and it's a psychological reality that when we don't have physical or metnal security, it's extremely hard for a human being to progress through stages in life or learn new skill as well or at all
User: I guess it's like you said before, we can only change ourselves
Assistant: ","So everyone's plans are canceled for the year, plus no one has any idea when the shit's going to end, so not unlike a dog at the vet, the suffering seems interminable.  ","That's true.  We have to change ourselves.  I think the best you can do is make sure you're doing your best, being a good person, stay connected to friends and family, and be prepared for the worst.  That's the best you can do.  I hope you get through this.",5.050762722761052,8.823528918685149,94.970703125,35.30152893066406
"[Turn: 16] User: I guess it's like you said before, we can only change ourselves
Assistant: So everyone's plans are canceled for the year, plus no one has any idea when the shit's going to end, so not unlike a dog at the vet, the suffering seems interminable.  
User: And focus on our own development
User: True
User: Well thanks for your support and kind words, ending chat now
Assistant: ","Of course, have a great evening!","I know, I was at a loss for what to do.  ",3.015113445777637,11.764705425605555,83.30078125,9.96426773071289
"[Turn: 1] User: Hello.

Assistant: ","how are you feeling lately?
","Hi there, how are you feeling today? ",53.45224838248488,66.66666618055555,87.841796875,8.561257362365723
"[Turn: 2] User: Hello.

Assistant: how are you feeling lately?

Assistant: ","how are you feeling lately?
",hello,0,0.0,0.80413818359375,1.6216325759887695
"[Turn: 3] User: Hello.

Assistant: how are you feeling lately?

Assistant: how are you feeling lately?

User: Sad. I don't have any motivation.

Assistant: ","That's really hard. but,i think you can do it.","I understand you feel a bit down, is there anything you would like to talk about?
",2.0412414523193148,8.33333286458336,86.669921875,18.337430953979492
"[Turn: 4] Assistant: how are you feeling lately?

Assistant: how are you feeling lately?

User: Sad. I don't have any motivation.

Assistant: That's really hard. but,i think you can do it.
User: Yeah. I just was supposed to be something important ya know? 

Assistant: ",It seems that you are really stressed about the situation.,Is there anything in particular that has happened?,3.291033976993492,11.111110617283973,86.279296875,6.746926307678223
"[Turn: 5] User: Sad. I don't have any motivation.

Assistant: That's really hard. but,i think you can do it.
User: Yeah. I just was supposed to be something important ya know? 

Assistant: It seems that you are really stressed about the situation.
User: Thank you. I am. I just tried so hard for so long to do something meaningful with my life. And now I am coming to terms with having a ""normal"" job and I can't even do that right. 

Assistant: ",i feel the same way.now i understand the reason though.it is because i didn't know what to say to strangers.,I understand that you are really stressed about the situation and do not know how to move on.,3.2352983778445776,22.222221722222233,93.115234375,57.53982925415039
"[Turn: 6] Assistant: It seems that you are really stressed about the situation.
User: Thank you. I am. I just tried so hard for so long to do something meaningful with my life. And now I am coming to terms with having a ""normal"" job and I can't even do that right. 

Assistant: i feel the same way.now i understand the reason though.it is because i didn't know what to say to strangers.
User: Yeah. I mean I know a lot of people struggle the same way. I just need ways to find validation that are not based on my job.

User: But validation doesn't pay the bills.

Assistant: ","some people express themselves in person, some communicate in words.have you tried any different ways?",you need to get some time to yourself and think about your future,3.0699984978524775,15.38461488757398,88.623046875,42.08662033081055
"[Turn: 7] User: Yeah. I mean I know a lot of people struggle the same way. I just need ways to find validation that are not based on my job.

User: But validation doesn't pay the bills.

Assistant: some people express themselves in person, some communicate in words.have you tried any different ways?
User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: ",no mention.,you are very welcome. i am glad you are thinking about this. i hope you can find some validation.,0,0.0,70.947265625,160.91815185546875
"[Turn: 8] User: But validation doesn't pay the bills.

Assistant: some people express themselves in person, some communicate in words.have you tried any different ways?
User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: no mention.
Assistant: ",deep breaths can help people calm down.,I hope that you will find a way to express yourself.,0,0.0,85.400390625,16.7004337310791
"[Turn: 9] User: No, I will try that. Thank you for your advice.

User: I think that talking it out with some other people who are not family will be helpful as well. 

Assistant: no mention.
Assistant: deep breaths can help people calm down.
User: I hadn't thought of that.

Assistant: ",could you try to take few deep breaths?,it's good to have a support system.,4.229931028018368,13.333332835555575,84.765625,10.892187118530273
"[Turn: 10] Assistant: no mention.
Assistant: deep breaths can help people calm down.
User: I hadn't thought of that.

Assistant: could you try to take few deep breaths?
User: Yes, I think I will do that.

Assistant: ",happy to hear.,ok.,0,0.0,55.322265625,19.84306526184082
"[Turn: 11] User: I hadn't thought of that.

Assistant: could you try to take few deep breaths?
User: Yes, I think I will do that.

Assistant: happy to hear.
User: I think I will follow your advice and try to take more mindful deep breaths and try to communicate with some other people in different ways. 

Assistant: ","well, thats a good idea to do do.","yes, take a deep breath and try to get yourself out of the situation.",3.31496772065898,19.047618603174612,86.376953125,30.134944915771484
"[Turn: 12] User: Yes, I think I will do that.

Assistant: happy to hear.
User: I think I will follow your advice and try to take more mindful deep breaths and try to communicate with some other people in different ways. 

Assistant: well, thats a good idea to do do.
User: Thank you. You have been very helpful. Enjoy the rest of your day.

Assistant: ","yes, you too.have a great day.",you are welcome. ,4.749303163563625,18.181817719008276,75.439453125,9.634478569030762
"[Turn: 1] User: I need support to feel ok during the pandemic
Assistant: ","Hello.
","Hello, how are you feeling today?
",0,0.0,61.865234375,70.0013198852539
"[Turn: 2] User: I need support to feel ok during the pandemic
Assistant: Hello.

User: HI there

Assistant: ","What type of things are you worried about during the pandemic?
","How can I help you feel ok?
",2.7555422823136553,11.111110635802488,82.666015625,4.0995683670043945
"[Turn: 3] User: I need support to feel ok during the pandemic
Assistant: Hello.

User: HI there

Assistant: What type of things are you worried about during the pandemic?

User: That I may not find a job soon which is making me depressed

Assistant: ","So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic
",I'm sorry to hear that. Is it because of the economy?,2.0604786694133765,13.793102977407862,86.767578125,4.303531646728516
"[Turn: 4] User: HI there

Assistant: What type of things are you worried about during the pandemic?

User: That I may not find a job soon which is making me depressed

Assistant: So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic

User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: ","Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 
","I can understand why that would be difficult, I have been job searching as well. Have you tried updating your resume?
",6.900655593423542,9.756097061273078,92.529296875,11.273277282714844
"[Turn: 5] User: That I may not find a job soon which is making me depressed

Assistant: So just to make sure I understand, you are anxious about possibly loosing your job due to the pandemic

User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 

User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: ","After interviews have you been following up to show interest again in the job?
","I know for me personally, it has been very difficult to find a job. There are so many people in my area looking for jobs. I would definitely suggest looking into a hiring agency. 
",1.635174850419321,13.33333290469137,92.7734375,31.55729103088379
"[Turn: 6] User: I am not working at the moment, I am looking for a job but it has been really difficult to find one
Assistant: Have you looked into a hiring agency? They are great at helping find people jobs, especially in these hard times. 

User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: After interviews have you been following up to show interest again in the job?

User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: ","Have you networked with any previous co-workers? They might be able to help you find something as well,
","That is great, I have done the same. I would suggest reaching out to your contacts and friends, maybe they can help you get to the right person.
",6.299407883487121,13.953487893996774,91.69921875,7.755080699920654
"[Turn: 7] User: I have but seems like there are no entry level jobs currently and also some employers have ceased hiring
Assistant: After interviews have you been following up to show interest again in the job?

User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: Have you networked with any previous co-workers? They might be able to help you find something as well,

User: They all suggest to wait for a few months till things are bit normal. They also advice to keep trying.
Assistant: ","Just from chatting with you for a few I can tell this is making you very anxious/
",Have you tried applying for jobs on some of those online job sites like Ziprecuit?,2.700843498515389,12.903225306971924,90.576171875,16.659183502197266
"[Turn: 8] User: Yes I have emailed every employer where I was interviewed. Also I follow up with every hiring agency I have signed up to.
Assistant: Have you networked with any previous co-workers? They might be able to help you find something as well,

User: They all suggest to wait for a few months till things are bit normal. They also advice to keep trying.
Assistant: Just from chatting with you for a few I can tell this is making you very anxious/

User: Yes it indeed is
Assistant: ","I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 
","Have you tried reaching out to your friends or family for advice?
",0,0.0,90.087890625,8.610295295715332
"[Turn: 9] Assistant: Just from chatting with you for a few I can tell this is making you very anxious/

User: Yes it indeed is
Assistant: I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 

User: It is very difficult to stay home doing nothing, it is very upsetting
User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: ","I think painting more would be very helpful!
","It sounds like you are very self aware and know how you feel. 
",2.5318484177091665,9.52380905215422,85.9375,35.677127838134766
"[Turn: 10] Assistant: I have also been worried recently about finding another job because of the pandemic, but I found that getting back into my hobbies has helped keep me distracted and get my mind off of it. 

User: It is very difficult to stay home doing nothing, it is very upsetting
User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: I think painting more would be very helpful!

User: I should try doing that, thanks
Assistant: ","No problem! If you have any other issues just chat in!
","I think that you should try painting more, it will help you get out of this tough situation
",1.8077538151554673,7.1428566658163595,88.37890625,21.40130615234375
"[Turn: 11] User: I have started to paint which I have always enjoyed doing but again when I see others close me work and settled it makes me feel sad that I don't have a job
Assistant: I think painting more would be very helpful!

User: I should try doing that, thanks
Assistant: No problem! If you have any other issues just chat in!

User: No issues other than this at the moment. Have you found a new job?
Assistant: ","I have! I went through hiring agencies and got one. It did take a while, but it was super helpful.
",I am actually still looking. I have applied to some jobs and am waiting on interviews. I'm not sure when I'll find one. ,2.8116077855776673,19.04761854875285,92.96875,12.49088191986084
"[Turn: 12] User: I should try doing that, thanks
Assistant: No problem! If you have any other issues just chat in!

User: No issues other than this at the moment. Have you found a new job?
Assistant: I have! I went through hiring agencies and got one. It did take a while, but it was super helpful.

User: Glad to hear, Congratulations!! Hope I find a job soon
Assistant: ","I know you will find something soon!
",Thank you! I wish you the best of luck!,5.270462766947299,24.999999507812507,79.6875,6.54672384262085
